player_id,player_name,age,nationality,club,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,position_group,goal_contribution,performance_score,age_group,experienced,predicted_market_value,value_gap
2716,Player_2716,26,Netherlands,PSG,CB,79,93,42,12,21,1557,12.52,4,Yes,Low,defender,33,0.1107899807321772,prime,False,89.90188029833924,77.38188029833924
187,Player_187,36,Argentina,Liverpool,RB,81,75,22,10,16,3468,12.39,5,No,Low,defender,26,0.0471453287197231,veteran,False,89.74221040265685,77.35221040265685
1686,Player_1686,17,Netherlands,PSG,CB,76,95,3,8,22,14,11.54,5,No,Medium,defender,30,11.857142857142858,young,False,88.84021847450296,77.30021847450297
1603,Player_1603,19,France,Bayern Munich,RW,72,98,36,7,8,124,11.77,4,Yes,Medium,winger,15,0.7137096774193549,young,False,89.01299531557072,77.24299531557072
1423,Player_1423,34,Germany,Bayern Munich,GK,62,79,41,5,13,2739,10.09,2,No,Medium,goalkeeper,18,0.0543263964950711,veteran,False,87.19035582408837,77.10035582408837
405,Player_405,20,France,Bayern Munich,LB,61,97,5,21,15,4271,10.68,0,No,High,defender,36,0.0333645516272535,young,False,87.49447259396744,76.81447259396745
90,Player_90,29,Brazil,Liverpool,CDM,78,87,36,12,11,2519,12.81,2,No,Low,midfielder,23,0.0424771734815402,prime,False,89.6190009798248,76.8090009798248
2619,Player_2619,32,Brazil,Bayern Munich,RW,80,65,29,28,22,2444,12.6,2,No,Low,winger,50,0.0879705400981996,veteran,False,89.35459964297665,76.75459964297666
2698,Player_2698,20,France,Real Madrid,CB,90,94,9,5,24,3816,14.81,0,No,High,defender,29,0.0492662473794549,young,False,91.46413524062042,76.65413524062042
1042,Player_1042,35,Germany,Manchester City,RB,82,67,32,3,15,284,13.07,4,No,Low,defender,18,0.5492957746478874,veteran,False,89.65547291628705,76.58547291628705
330,Player_330,22,Argentina,FC Barcelona,ST,61,94,22,20,14,2160,11.0,2,No,Medium,attacker,34,0.0706018518518518,young,False,87.41855408184632,76.41855408184632
2675,Player_2675,29,Spain,Liverpool,ST,79,78,11,32,12,2211,13.12,5,No,Medium,attacker,44,0.0920398009950248,prime,False,89.5343684930341,76.41436849303409
98,Player_98,35,France,Liverpool,CDM,79,79,20,23,15,3384,13.16,0,No,Low,midfielder,38,0.0429964539007092,veteran,False,89.5618340092659,76.4018340092659
1967,Player_1967,27,Germany,Bayern Munich,LB,82,96,52,30,14,3667,14.04,4,No,High,defender,44,0.0493591491682574,prime,False,90.39760327635406,76.35760327635407
1527,Player_1527,27,England,Juventus,CB,78,79,33,2,23,3101,13.15,1,Yes,High,defender,25,0.0532086423734279,prime,False,89.42177258442774,76.27177258442774
1562,Player_1562,19,Portugal,PSG,RW,73,92,35,9,24,0,12.81,4,No,Low,winger,33,0.0,young,False,89.0470801761055,76.2370801761055
1926,Player_1926,18,Netherlands,Liverpool,RB,70,71,29,22,4,3032,11.91,3,Yes,Medium,defender,26,0.0445250659630606,young,False,88.11001324604524,76.20001324604524
1730,Player_1730,28,Netherlands,Manchester City,RB,75,74,6,34,13,416,12.8,1,No,Medium,defender,47,0.4146634615384615,prime,False,88.85921462870381,76.05921462870381
1951,Player_1951,39,Brazil,Manchester City,ST,70,94,33,1,11,2163,12.8,0,No,Low,attacker,12,0.0332871012482662,veteran,False,88.67588860314973,75.87588860314973
2524,Player_2524,19,Germany,Bayern Munich,GK,67,95,28,14,7,1875,12.49,3,Yes,Low,goalkeeper,21,0.0857599999999999,young,False,88.27899157833409,75.78899157833409
2129,Player_2129,21,England,Juventus,LW,89,86,20,3,4,3199,15.4,4,No,Low,winger,7,0.0215692403876211,young,False,91.12971272535609,75.72971272535608
1365,Player_1365,38,Argentina,Juventus,LW,62,96,5,35,4,3769,11.96,1,No,Medium,winger,39,0.044441496418148,veteran,False,87.608704577992,75.64870457799199
2499,Player_2499,17,Spain,Liverpool,CDM,84,82,20,1,14,1405,14.77,2,No,Medium,midfielder,15,0.0711743772241993,young,False,90.33119352452607,75.56119352452608
1353,Player_1353,27,Brazil,Juventus,CM,81,86,37,34,17,1465,14.54,3,No,Low,midfielder,51,0.1204778156996587,prime,False,90.00820675622643,75.46820675622644
267,Player_267,36,England,Manchester City,LW,90,79,49,34,19,2844,15.72,2,No,Low,winger,53,0.0810478199718706,veteran,False,91.09364465312638,75.37364465312638
2251,Player_2251,37,Brazil,FC Barcelona,GK,71,85,30,4,8,3574,13.28,0,No,Low,goalkeeper,12,0.0476776720761052,veteran,False,88.59332946412893,75.31332946412893
1283,Player_1283,18,Portugal,PSG,CM,88,81,23,35,19,1552,15.9,5,No,Low,midfielder,54,0.1224226804123711,young,False,90.8614357464926,74.9614357464926
2576,Player_2576,30,Spain,Juventus,LW,86,65,16,33,0,4110,15.31,0,Yes,Medium,winger,33,0.0385644768856447,veteran,False,90.19426864354259,74.88426864354258
2169,Player_2169,24,Brazil,Liverpool,GK,91,88,50,20,24,885,16.68,4,Yes,Low,goalkeeper,44,0.2467796610169491,prime,False,91.44450466504586,74.76450466504585
665,Player_665,27,Germany,Real Madrid,CDM,65,73,9,22,4,454,12.75,5,No,Medium,midfielder,26,0.2037444933920704,prime,False,87.45247926471039,74.70247926471039
1274,Player_1274,19,Argentina,Liverpool,CB,77,93,25,32,9,3004,14.95,5,No,Medium,defender,41,0.0550932090545938,young,False,89.62624469304421,74.67624469304421
629,Player_629,23,Portugal,Real Madrid,LW,69,76,53,38,4,4072,13.44,3,Yes,High,winger,42,0.0445726915520628,prime,False,88.09342337733457,74.65342337733458
2006,Player_2006,37,Brazil,FC Barcelona,GK,92,88,23,36,23,2819,16.98,4,No,Medium,goalkeeper,59,0.0783256473926924,veteran,False,91.59389424314546,74.61389424314545
1869,Player_1869,22,Portugal,Juventus,CB,73,79,5,33,11,147,14.15,1,No,Medium,defender,44,1.119047619047619,young,False,88.66164559263034,74.51164559263033
2192,Player_2192,23,France,Manchester City,RW,68,74,24,16,15,2084,13.43,5,No,Low,winger,31,0.0683781190019193,prime,False,87.90341170118248,74.47341170118247
1810,Player_1810,18,England,PSG,LW,75,93,13,15,10,11,14.23,0,Yes,High,winger,25,11.363636363636363,young,False,88.68070167464565,74.45070167464564
575,Player_575,26,Brazil,Manchester City,RB,86,72,43,10,15,2930,16.27,3,No,Low,defender,25,0.057679180887372,prime,False,90.36516317158107,74.09516317158108
2369,Player_2369,34,Germany,FC Barcelona,CM,61,82,50,19,3,1946,13.05,0,No,Low,midfielder,22,0.0413669064748201,veteran,False,87.12538376095486,74.07538376095486
211,Player_211,39,Portugal,Real Madrid,CB,61,84,29,27,22,1777,13.14,2,Yes,Low,defender,49,0.0914462577377602,veteran,False,87.17158059448724,74.03158059448724
159,Player_159,22,Portugal,Juventus,CDM,84,73,16,6,21,1267,16.12,0,No,Low,midfielder,27,0.1089187056037884,young,False,90.10779828197299,73.98779828197299
1940,Player_1940,22,Netherlands,Liverpool,ST,86,77,37,14,9,3302,16.52,4,No,Medium,attacker,23,0.0381586917019987,young,False,90.48918624760137,73.96918624760137
787,Player_787,26,France,Bayern Munich,LW,63,77,7,34,9,427,13.33,3,No,Medium,winger,43,0.4262295081967213,prime,False,87.25874309330483,73.92874309330483
1461,Player_1461,21,Netherlands,Manchester City,CM,88,83,24,12,1,2609,17.02,1,No,High,midfielder,13,0.0275967803756228,young,False,90.91617455931028,73.89617455931028
1246,Player_1246,20,England,Bayern Munich,RB,60,88,39,31,9,3656,13.29,3,Yes,Medium,defender,40,0.0380196936542669,young,False,87.13356848725614,73.84356848725614
2740,Player_2740,22,France,Manchester City,CM,61,78,45,17,18,3342,13.21,5,No,Medium,midfielder,35,0.0408438061041292,young,False,87.02711670253919,73.81711670253918
1572,Player_1572,27,Spain,FC Barcelona,LB,63,91,27,8,5,1634,13.88,1,Yes,Medium,defender,13,0.0688494492044063,prime,False,87.62385282162685,73.74385282162686
2313,Player_2313,29,Portugal,Liverpool,CM,89,97,19,37,14,2233,17.74,3,No,Medium,midfielder,51,0.0781459919390953,prime,False,91.39669680810493,73.65669680810494
2554,Player_2554,39,France,FC Barcelona,CB,60,79,11,5,20,3422,13.28,2,No,Low,defender,25,0.0394506136762127,veteran,False,86.91231387369467,73.63231387369467
158,Player_158,37,Germany,Real Madrid,RB,62,66,53,39,7,3595,13.32,5,No,Medium,defender,46,0.0406119610570236,veteran,False,86.87169611535244,73.55169611535243
2240,Player_2240,31,Spain,Manchester City,ST,70,96,21,38,7,2899,15.2,0,No,Medium,attacker,45,0.0717488789237668,veteran,False,88.72277027779062,73.52277027779061
1398,Player_1398,35,Germany,PSG,LW,71,72,20,38,5,889,14.75,0,No,Medium,winger,43,0.2092238470191226,veteran,False,88.26433836650283,73.51433836650283
1531,Player_1531,36,Brazil,Juventus,CDM,69,96,43,26,23,2227,15.11,5,Yes,Low,midfielder,49,0.0801526717557251,veteran,False,88.58281545556325,73.47281545556325
596,Player_596,25,Germany,PSG,CDM,75,94,45,38,15,1817,15.94,5,No,Medium,midfielder,53,0.0954870665932856,prime,False,89.36951914164875,73.42951914164875
2195,Player_2195,28,Germany,PSG,ST,64,97,33,12,19,4190,14.59,4,No,Medium,attacker,31,0.0326968973747016,prime,False,87.91289023948754,73.32289023948753
2165,Player_2165,36,Spain,PSG,CB,73,86,42,25,10,2009,15.66,0,No,Low,defender,35,0.0769039323046291,veteran,False,88.89509994585656,73.23509994585656
1664,Player_1664,20,Spain,FC Barcelona,RB,67,91,19,27,17,2249,15.03,5,No,Low,defender,44,0.0718096931969764,young,False,88.18151603656929,73.15151603656929
1133,Player_1133,37,Portugal,Juventus,LB,83,67,10,31,17,257,16.68,2,No,High,defender,48,0.7373540856031129,veteran,False,89.78384654869663,73.10384654869662
2177,Player_2177,20,Argentina,FC Barcelona,RW,69,96,41,15,17,1729,15.51,3,No,High,winger,32,0.0847310584152689,young,False,88.58254556552369,73.07254556552368
2785,Player_2785,36,Portugal,Liverpool,CB,67,78,41,23,4,3176,14.91,1,No,Medium,defender,27,0.041404282115869,veteran,False,87.86384023950609,72.95384023950609
1152,Player_1152,25,Spain,Real Madrid,LW,66,70,23,5,17,3894,14.82,5,Yes,Low,winger,22,0.0282485875706214,prime,False,87.52856053246585,72.70856053246584
167,Player_167,17,Argentina,Juventus,GK,75,75,24,21,9,2226,16.35,4,No,Low,goalkeeper,30,0.0808625336927223,young,False,88.90346624022405,72.55346624022405
2539,Player_2539,32,England,Juventus,ST,87,88,45,8,2,339,18.36,2,No,High,attacker,10,0.2404129793510324,veteran,False,90.88704225524873,72.52704225524873
2289,Player_2289,22,Brazil,Juventus,ST,80,85,49,20,5,4205,17.38,1,No,Medium,attacker,25,0.0321046373365041,young,False,89.84938233908156,72.46938233908156
1052,Player_1052,36,Germany,Juventus,LB,91,93,33,23,21,4113,19.17,4,Yes,Low,defender,44,0.048991004133236,veteran,False,91.57903642161463,72.40903642161463
798,Player_798,18,Brazil,Bayern Munich,ST,84,84,2,9,5,2060,18.1,0,No,High,attacker,14,0.0451456310679611,young,False,90.38187683308793,72.28187683308792
2452,Player_2452,25,Argentina,Manchester City,CB,62,83,53,13,20,565,15.01,0,No,Medium,defender,33,0.2584070796460177,prime,False,87.27662342327204,72.26662342327204
2416,Player_2416,38,Germany,Bayern Munich,CB,65,65,45,24,24,1471,15.02,2,No,High,defender,48,0.1152277362338545,veteran,False,87.26110142533817,72.24110142533817
2033,Player_2033,21,Argentina,Manchester City,RB,83,91,49,12,22,1463,18.3,3,No,Low,defender,34,0.1233766233766233,young,False,90.40982710213282,72.10982710213283
1815,Player_1815,31,England,Juventus,CM,65,67,13,5,2,1434,15.28,2,No,High,midfielder,7,0.0352161785216178,veteran,False,87.31496695161773,72.03496695161773
2057,Player_2057,32,Spain,PSG,RB,91,74,47,7,12,4454,19.08,4,No,Medium,defender,19,0.0376066457117198,veteran,False,91.11279251604734,72.03279251604734
1129,Player_1129,39,Netherlands,Manchester City,ST,86,77,23,7,10,1230,18.53,3,No,Low,attacker,17,0.0821138211382113,veteran,False,90.48659514892302,71.95659514892301
1208,Player_1208,22,Portugal,PSG,LW,64,95,25,7,22,4075,16.13,5,Yes,Low,winger,29,0.032760736196319,young,False,87.86373752901379,71.7337375290138
2005,Player_2005,36,France,Real Madrid,LW,77,85,41,38,21,3809,17.71,2,No,Low,winger,59,0.0643213441848254,veteran,False,89.42910491725021,71.7191049172502
2311,Player_2311,20,Portugal,Juventus,ST,77,86,10,10,17,2309,17.75,5,No,High,attacker,27,0.056084885231702,young,False,89.45416491960262,71.70416491960262
23,Player_23,17,Brazil,Bayern Munich,CB,64,72,42,22,10,2455,15.66,3,No,Low,defender,32,0.0562118126272912,young,False,87.29714222458955,71.63714222458955
479,Player_479,39,Germany,Bayern Munich,ST,68,92,51,33,8,4451,16.75,0,Yes,High,attacker,41,0.042687036620984,veteran,False,88.34726668295124,71.59726668295124
1510,Player_1510,21,Spain,Liverpool,LB,70,89,11,2,8,1625,16.96,2,Yes,Low,defender,10,0.0756923076923077,young,False,88.55051650230793,71.59051650230793
1289,Player_1289,28,Argentina,Bayern Munich,CDM,86,87,54,15,7,4015,19.23,3,No,Low,midfielder,22,0.0251556662515566,prime,False,90.73569749560993,71.50569749560992
512,Player_512,25,France,Liverpool,LW,91,65,34,5,13,612,19.4,3,Yes,Low,winger,18,0.1772875816993464,prime,False,90.88338824081399,71.48338824081398
1803,Player_1803,25,Spain,FC Barcelona,LB,93,78,33,38,24,629,20.22,1,No,High,defender,62,0.3585055643879173,prime,False,91.47109268838335,71.25109268838335
1558,Player_1558,19,Brazil,Manchester City,RB,70,79,9,36,13,1221,17.19,0,Yes,Low,defender,49,0.1367731367731367,young,False,88.30117112924862,71.11117112924862
719,Player_719,32,Spain,Bayern Munich,ST,71,89,47,19,15,2549,17.58,1,No,High,attacker,34,0.0613966261278932,veteran,False,88.69081864384259,71.11081864384259
764,Player_764,39,Brazil,Liverpool,GK,69,94,20,38,14,1223,17.47,3,Yes,Medium,goalkeeper,52,0.1354047424366312,veteran,False,88.53040946938619,71.06040946938619
2522,Player_2522,34,Germany,PSG,CB,70,98,43,21,2,2547,17.74,0,No,Medium,defender,23,0.0510404397330192,veteran,False,88.77313996105951,71.03313996105952
778,Player_778,34,France,Liverpool,ST,84,69,49,8,5,103,18.95,5,No,Low,attacker,13,0.8640776699029126,veteran,False,89.96498473207556,71.01498473207556
176,Player_176,21,Germany,PSG,RB,71,82,52,23,8,4111,17.52,0,No,Low,defender,31,0.0353928484553636,young,False,88.52033021788849,71.00033021788849
772,Player_772,23,France,Liverpool,CM,69,81,7,11,14,1422,17.26,5,Yes,Medium,midfielder,25,0.0791139240506329,prime,False,88.214259583986,70.954259583986
2062,Player_2062,25,France,Juventus,LW,88,91,29,16,9,3024,20.18,1,No,Low,winger,25,0.0434854497354497,prime,False,91.11183373159444,70.93183373159445
16,Player_16,38,France,Bayern Munich,RW,78,72,7,1,21,2289,18.37,0,Yes,Medium,winger,22,0.0506771515945827,veteran,False,89.24990049717341,70.87990049717341
587,Player_587,26,Brazil,FC Barcelona,RW,89,81,14,22,2,2451,20.16,3,Yes,High,winger,24,0.0524275805793553,prime,False,91.00502129751578,70.84502129751579
2543,Player_2543,24,Portugal,Liverpool,RW,91,69,12,30,7,3724,20.19,4,No,Medium,winger,37,0.0469924812030075,prime,False,90.98936686490394,70.79936686490394
2766,Player_2766,35,Spain,Liverpool,CB,88,88,38,24,24,3246,20.26,4,No,Low,defender,48,0.0628465804066543,veteran,False,91.03696899681165,70.77696899681165
2039,Player_2039,39,England,Real Madrid,LW,81,68,33,19,8,1561,19.13,1,No,Low,winger,27,0.0864830237027546,veteran,False,89.56787018043666,70.43787018043666
2065,Player_2065,22,France,FC Barcelona,CDM,62,77,30,28,20,461,16.7,4,No,Low,midfielder,48,0.3622559652928416,young,False,87.12305482247595,70.42305482247595
165,Player_165,23,Argentina,FC Barcelona,ST,77,79,25,29,0,3939,18.89,1,No,High,attacker,29,0.0392231530845392,prime,False,89.283137581754,70.393137581754
2049,Player_2049,33,France,Juventus,CM,66,96,13,11,15,2441,17.86,5,No,Low,midfielder,26,0.0471118394100778,veteran,False,88.16638488222776,70.30638488222776
1181,Player_1181,33,England,Juventus,RW,71,76,45,4,16,199,18.05,0,No,Medium,winger,20,0.5301507537688442,veteran,False,88.34371803020731,70.29371803020732
1625,Player_1625,21,Argentina,Juventus,RB,82,80,52,21,22,3958,19.8,5,No,Low,defender,43,0.0474987367357251,young,False,90.00452136723348,70.20452136723348
908,Player_908,36,Spain,Liverpool,ST,83,84,14,36,10,3173,20.05,1,Yes,Medium,attacker,46,0.0679167979829814,veteran,False,90.24107507252877,70.19107507252878
1057,Player_1057,23,Germany,Manchester City,LB,85,87,26,7,21,2511,20.43,4,No,Low,defender,28,0.0702907208283552,prime,False,90.59357741246804,70.16357741246804
2591,Player_2591,22,Portugal,Juventus,CDM,88,69,46,33,17,341,20.46,2,No,Medium,midfielder,50,0.5219941348973607,young,False,90.54298783660991,70.0829878366099
1171,Player_1171,33,Netherlands,Bayern Munich,GK,90,96,41,3,22,493,21.42,5,Yes,Low,goalkeeper,25,0.4381338742393509,veteran,False,91.49036093848797,70.07036093848797
1795,Player_1795,17,Brazil,FC Barcelona,CDM,80,68,53,9,5,4228,19.38,4,No,High,midfielder,14,0.0184484389782403,young,False,89.43242130283056,70.05242130283057
416,Player_416,34,France,Juventus,ST,70,68,21,3,11,2562,18.01,5,No,Low,attacker,14,0.0312256049960968,veteran,False,88.03707381137902,70.02707381137901
866,Player_866,39,Brazil,Juventus,CM,77,78,16,16,3,574,19.26,5,Yes,Low,midfielder,19,0.1437282229965157,veteran,False,89.2524026678766,69.99240266787659
2095,Player_2095,37,England,FC Barcelona,GK,85,68,16,28,3,1308,20.15,0,No,High,goalkeeper,31,0.1559633027522936,veteran,False,90.12161212436635,69.97161212436635
883,Player_883,28,Brazil,Juventus,ST,76,81,30,13,19,3973,19.24,0,No,Medium,attacker,32,0.0369997483010319,prime,False,89.19295816649475,69.95295816649475
283,Player_283,34,England,Manchester City,RW,63,95,20,36,16,2983,17.93,2,No,High,winger,52,0.0715722427086825,veteran,False,87.72199021094488,69.79199021094487
2409,Player_2409,38,England,Real Madrid,CDM,73,89,10,11,10,3544,19.21,3,Yes,High,midfielder,21,0.0277934537246049,veteran,False,88.97171836666044,69.76171836666043
2655,Player_2655,30,Netherlands,Real Madrid,LB,71,79,33,29,8,661,18.71,3,No,High,defender,37,0.2291981845688351,veteran,False,88.43518222024281,69.7251822202428
723,Player_723,21,Netherlands,Manchester City,RB,63,82,32,30,11,4185,17.68,3,No,Low,defender,41,0.0350059737156511,young,False,87.40467758857818,69.72467758857817
726,Player_726,19,Argentina,Bayern Munich,LW,69,84,10,2,19,647,18.61,2,No,Medium,winger,21,0.1669242658423493,young,False,88.28280669749873,69.67280669749873
232,Player_232,35,Netherlands,Manchester City,RB,78,77,51,25,11,3779,19.73,2,No,Medium,defender,36,0.0433977242656787,veteran,False,89.37320197824891,69.64320197824891
1469,Player_1469,33,Germany,Real Madrid,CDM,64,90,38,32,24,3607,18.1,1,Yes,Low,midfielder,56,0.0532298308843914,veteran,False,87.73965853391203,69.63965853391204
598,Player_598,18,Portugal,PSG,ST,82,72,54,4,9,3101,20.18,2,No,High,attacker,13,0.0270880361173814,young,False,89.80912876291003,69.62912876291003
1651,Player_1651,19,Netherlands,Real Madrid,GK,81,81,47,9,20,3167,20.27,1,No,Low,goalkeeper,29,0.0613830123144932,young,False,89.88881795118405,69.61881795118406
1829,Player_1829,25,Portugal,FC Barcelona,ST,60,82,10,26,17,2698,17.4,2,No,High,attacker,43,0.0685693106004447,prime,False,86.98432078462801,69.584320784628
2214,Player_2214,20,France,Manchester City,GK,94,87,2,36,11,176,22.33,2,No,Low,goalkeeper,47,1.2818181818181815,young,False,91.7772942821932,69.4472942821932
2302,Player_2302,22,Spain,Real Madrid,GK,60,71,32,5,2,3781,17.29,4,No,Medium,goalkeeper,7,0.0380851626553821,young,False,86.7157985762591,69.4257985762591
127,Player_127,30,Netherlands,PSG,RB,73,69,14,21,4,998,19.07,3,Yes,Medium,defender,25,0.1387775551102204,veteran,False,88.47368652322191,69.40368652322192
2651,Player_2651,37,Netherlands,Real Madrid,CM,72,65,8,16,20,2343,18.97,2,No,Low,midfielder,36,0.0631668800682885,veteran,False,88.2403863519394,69.27038635193941
831,Player_831,17,Argentina,Liverpool,LB,84,98,41,23,6,1674,21.49,5,Yes,High,defender,29,0.0961768219832736,young,False,90.72291124043088,69.23291124043088
119,Player_119,28,Portugal,Juventus,RB,70,88,21,9,9,300,19.32,1,Yes,Low,defender,18,0.44,prime,False,88.50446655602923,69.18446655602924
71,Player_71,18,Germany,Juventus,CDM,68,82,2,9,14,3017,18.97,3,No,High,midfielder,23,0.0357971494862446,young,False,88.10192809670409,69.13192809670409
